id,week,team,points,talent,outcome,spread,opponent,home,win,cover,totalYards,rushingYards,netPassingYards,yardsPerPass,yardsPerRushAttempt,firstDowns,turnovers,interceptions,fumblesLost,defensiveTDs,tacklesForLoss,sacks,qbHurries,kickReturnYards,kickReturnTDs,test,wins,games,win_pct,points_MA,MOV_MA,totalYards_MA,rushYards_MA,passYards_MA,YardsPerPass_MA,YardsPerRush_MA,firstDowns_MA,turnovers_MA,interceptions_MA,fumbles_MA,defensiveTDs_MA,TFLs_MA,qbHurries_MA,sacks_MA,kickReturnYards_MA,kickReturnTDs_MA,team_opp,points_opp,talent_opp,outcome_opp,spread_opp,opponent_opp,home_opp,win_opp,cover_opp,totalYards_opp,rushingYards_opp,netPassingYards_opp,yardsPerPass_opp,yardsPerRushAttempt_opp,firstDowns_opp,turnovers_opp,interceptions_opp,fumblesLost_opp,defensiveTDs_opp,tacklesForLoss_opp,sacks_opp,qbHurries_opp,kickReturnYards_opp,kickReturnTDs_opp,test_opp,wins_opp,games_opp,win_pct_opp,points_MA_opp,MOV_MA_opp,totalYards_MA_opp,rushYards_MA_opp,passYards_MA_opp,YardsPerPass_MA_opp,YardsPerRush_MA_opp,firstDowns_MA_opp,turnovers_MA_opp,interceptions_MA_opp,fumbles_MA_opp,defensiveTDs_MA_opp,TFLs_MA_opp,qbHurries_MA_opp,sacks_MA_opp,kickReturnYards_MA_opp,kickReturnTDs_MA_opp,def_points_MA,def_MOV_MA,def_totalYards_MA,def_rushYards_MA,def_passYards_MA,def_YardsPerRush_MA,def_YardsPerPass_MA,def_firstDowns_MA,def_turnovers_MA,def_interceptions_MA,def_fumbles_MA,def_defensiveTDs_MA,def_sacks_MA,def_TFLs_MA,def_qbHurries_MA,def_kickReturnYards_MA,def_kickReturnTDs_MA,team_opp,opponent_opp,def_points_MA_opp,def_MOV_MA_opp,def_totalYards_MA_opp,def_rushYards_MA_opp,def_passYards_MA_opp,def_YardsPerRush_MA_opp,def_YardsPerPass_MA_opp,def_firstDowns_MA_opp,def_turnovers_MA_opp,def_interceptions_MA_opp,def_fumbles_MA_opp,def_defensiveTDs_MA_opp,def_sacks_MA_opp,def_TFLs_MA_opp,def_qbHurries_MA_opp,def_kickReturnYards_MA_opp,def_kickReturnTDs_MA_opp
401112245,1,Northwestern,7,612.62,-10,-6.5,Stanford,0,0,0,210,93,117,4.3,2.8,15,4,2,2,0,3.5,5,2,28,0,1,,,,,,,,,,,,,,,,,,,,,Stanford,17,787.59,-10,-6.5,Northwestern,1,1,1,365,132,233,6.9,3.4,21,2,0,2,0,10,6,5,41,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford,Northwestern,,,,,,,,,,,,,,,,,
401112247,5,Northwestern,15,612.62,-9,-23.5,Wisconsin,0,0,1,255,97,158,3.9,2.4,21,3,1,2,0,6,2,1,18,0,1,1.0,3.0,0.3333333333333333,15.666666666666666,1.6666666666666667,305.3333333333333,169.33333333333334,136.0,4.766666666666667,3.8333333333333335,19.333333333333332,2.6666666666666665,2.0,0.6666666666666666,0.0,5.833333333333333,2.6666666666666665,4.0,24.0,0.0,Wisconsin,24,675.8,-9,-23.5,Northwestern,1,1,0,243,130,113,4.7,3.6,13,2,1,1,4,28,10,14,69,0,1,3.0,3.0,1.0,48.333333333333336,11.0,507.0,264.0,243.0,8.666666666666666,5.433333333333334,28.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,7.666666666666667,4.0,3.0,11.333333333333334,0.0,20.666666666666668,10.416666666666666,344.0,150.33333333333334,193.66666666666666,3.9666666666666663,6.3,19.0,2.0,0.3333333333333333,1.6666666666666667,0.0,3.3333333333333335,11.333333333333334,5.666666666666667,69.33333333333333,0.0,Wisconsin,Northwestern,4.666666666666667,14.0,171.33333333333334,27.0,144.33333333333334,1.3,4.0,9.0,2.6666666666666665,1.6666666666666667,1.0,0.0,2.0,9.333333333333334,1.3333333333333333,36.0,0.0
401112165,10,Northwestern,3,612.62,-31,-8.0,Indiana,0,0,0,199,87,112,3.6,3.1,12,3,0,3,0,10,2,0,0,0,1,1.0,7.0,0.14285714285714285,7.0,-14.25,237.25,118.75,118.5,3.6249999999999996,2.825,16.5,1.75,1.25,0.5,0.0,7.25,3.75,1.75,30.5,0.0,Indiana,34,603.81,-31,-8.0,Northwestern,1,1,1,414,144,270,10.8,2.8,24,0,0,0,0,4,1,2,18,0,1,6.0,8.0,0.75,34.5,7.75,472.0,155.0,317.0,8.049999999999997,4.625,25.75,1.25,0.75,0.5,0.5,6.25,2.25,3.0,70.25,0.0,27.25,6.499999999999999,336.0,166.25,169.75,4.375,6.675000000000001,14.75,0.5,0.25,0.25,1.0,6.0,14.5,7.25,28.5,0.0,Indiana,Northwestern,24.75,-1.75,353.5,152.25,201.25,3.874999999999999,7.250000000000002,19.0,1.25,0.25,1.0,0.0,1.5,6.0,4.25,58.5,0.0
401112200,14,Iowa,27,637.65,3,4.0,Nebraska,0,1,0,324,225,99,4.0,7.3,13,2,1,1,1,10,2,2,127,1,1,8.0,11.0,0.7272727272727273,21.0,-1.25,318.5,101.5,217.0,7.650000000000002,3.3000000000000003,15.25,0.5,0.25,0.25,0.0,6.0,2.25,5.0,22.25,0.0,Nebraska,24,729.47,3,4.0,Iowa,1,0,1,284,184,100,4.3,3.3,18,1,1,0,1,5,0,0,15,0,1,5.0,11.0,0.45454545454545453,33.25,-16.5,478.25,231.5,246.75,9.049999999999995,5.225000000000001,25.25,1.25,0.75,0.5,0.0,5.25,1.75,3.25,44.75,0.0,13.25,6.6875,360.25,154.5,205.75,3.825,6.2,20.0,1.75,1.25,0.5,0.0,1.25,6.75,2.25,46.25,0.0,Nebraska,Iowa,28.25,15.6875,398.0,179.5,218.5,4.824999999999999,6.650000000000001,20.5,2.0,0.75,1.25,0.25,2.0,6.5,1.0,85.5,0.25
401112086,3,Iowa,18,637.65,1,1.5,Iowa State,0,1,0,313,112,201,5.7,3.0,18,0,0,0,0,4,1,8,35,0,1,2.0,2.0,1.0,34.0,27.0,451.5,203.5,248.0,7.800000000000001,5.1,24.5,0.5,0.0,0.5,0.0,2.0,5.0,1.0,9.5,0.0,Iowa State,17,597.15,1,1.5,Iowa,1,0,1,418,91,327,9.3,4.8,20,2,0,2,0,6,4,3,46,0,1,1.0,1.0,1.0,29.0,3.0,463.0,185.0,278.0,6.8,4.1,26.0,1.0,0.0,1.0,0.0,10.0,6.0,6.0,23.0,0.0,7.0,27.0,185.0,68.5,116.5,2.95,4.3,8.0,2.0,1.5,0.5,0.0,1.5,3.0,1.0,25.0,0.0,Iowa State,Iowa,26.0,,262.0,34.0,228.0,1.1,5.4,17.0,0.0,0.0,0.0,1.0,4.0,6.0,2.0,43.0,0.0
401112194,6,Iowa,3,637.65,-7,-4.0,Michigan,0,0,0,261,1,260,6.2,0.0,18,4,3,1,0,4,4,3,37,0,1,4.0,4.0,1.0,33.5,24.5,465.0,217.5,247.5,7.85,5.025,24.25,0.25,0.0,0.25,0.0,3.25,5.0,1.75,18.5,0.0,Michigan,10,853.4,-7,-4.0,Iowa,1,1,1,267,120,147,5.7,3.6,13,1,1,0,0,13,16,12,19,0,1,3.0,4.0,0.75,32.5,23.75,392.0,130.5,261.5,8.2,3.275,23.0,2.5,0.75,1.75,0.0,7.0,3.0,2.0,39.75,0.0,8.5,11.666666666666666,251.0,77.0,174.0,3.5,5.725,12.0,1.5,0.75,0.75,0.0,2.25,5.5,2.0,24.0,0.0,Michigan,Iowa,19.25,9.111111111111112,295.75,168.0,127.75,3.4,6.675000000000001,16.5,1.5,0.5,1.0,0.0,3.25,6.5,2.5,21.25,0.0
401112198,11,Iowa,22,637.65,-2,-7.5,Wisconsin,0,0,1,295,87,208,7.4,3.8,15,1,0,1,0,2,1,0,22,0,1,6.0,8.0,0.75,15.25,-3.0,320.25,74.0,246.25,6.9250000000000025,2.1250000000000004,17.5,1.75,1.25,0.5,0.0,7.25,6.75,4.5,31.25,0.0,Wisconsin,24,675.8,-2,-7.5,Iowa,1,1,0,472,299,173,6.9,6.5,24,2,1,1,0,5,1,4,69,0,1,6.0,8.0,0.75,29.0,29.5,383.25,202.25,181.0,7.974999999999999,4.275000000000001,20.5,1.5,0.25,1.25,0.5,8.75,1.0,10.0,37.25,0.0,11.75,4.4375,280.75,98.5,182.25,2.625,5.349999999999999,15.75,1.0,0.75,0.25,0.0,5.25,11.25,7.5,51.5,0.0,Wisconsin,Iowa,15.5,9.479166666666666,254.75,123.75,131.0,3.2000000000000006,5.925000000000001,14.5,1.0,0.5,0.5,0.0,3.25,8.75,1.0,7.0,0.0
401112197,9,Iowa,20,637.65,20,8.0,Northwestern,0,1,1,302,123,179,6.9,3.1,12,0,0,0,0,9,10,4,26,0,1,5.0,7.0,0.7142857142857143,22.25,13.25,405.75,131.0,274.75,7.725000000000002,3.0750000000000006,22.0,1.75,1.25,0.5,0.0,6.25,6.25,3.0,29.75,0.0,Northwestern,0,612.62,20,8.0,Iowa,1,0,0,202,64,138,4.3,1.8,13,1,1,0,0,10,2,4,36,0,1,1.0,6.0,0.16666666666666666,9.5,-14.5,253.0,137.5,115.5,3.4,3.175,17.5,2.25,1.75,0.5,0.0,6.0,4.25,1.75,27.0,0.0,12.5,9.3125,284.25,102.5,181.75,3.0,5.524999999999999,15.5,0.75,0.5,0.25,0.0,5.25,11.25,7.25,42.5,0.0,Northwestern,Iowa,30.0,7.520833333333332,344.75,162.75,182.0,4.2749999999999995,6.800000000000001,16.5,0.75,0.25,0.5,1.0,4.0,16.25,8.25,29.75,0.0
401112085,1,Northern Iowa,26,37.29,-3,-23.5,Iowa State,0,0,1,262,34,228,5.4,1.1,17,0,0,0,1,6,4,2,43,0,1,,,,,,,,,,,,,,,,,,,,,Iowa State,29,597.15,-3,-23.5,Northern Iowa,1,1,0,463,185,278,6.8,4.1,26,1,0,1,0,10,6,6,23,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State,Northern Iowa,,,,,,,,,,,,,,,,,
401112088,6,TCU,24,691.63,-25,-3.0,Iowa State,0,0,0,329,108,221,7.4,3.3,17,2,0,2,0,6,1,2,108,0,1,3.0,4.0,0.75,40.5,11.25,488.5,275.25,213.25,6.4750000000000005,5.6,25.0,1.5,0.25,1.25,0.25,8.5,1.75,4.0,24.25,0.0,Iowa State,49,597.15,-25,-3.0,TCU,1,1,1,436,189,247,10.3,5.1,21,0,0,0,1,8,2,2,49,0,1,2.0,4.0,0.5,34.75,14.0,500.0,152.25,347.75,9.625,4.625,25.0,1.75,0.5,1.25,0.25,7.5,5.75,4.75,31.75,0.0,18.75,6.25,246.0,79.25,166.75,2.6500000000000004,5.425,10.25,1.25,1.25,0.0,0.0,3.75,9.75,1.75,64.5,0.0,Iowa State,TCU,21.75,21.722222222222225,352.75,115.0,237.75,3.05,5.9,20.25,0.75,0.5,0.25,0.25,2.0,5.0,7.0,68.5,0.0
401112133,12,TCU,33,691.63,2,3.5,Texas Tech,0,1,0,549,226,323,7.7,4.3,28,0,0,0,0,2,1,2,91,0,1,4.0,9.0,0.4444444444444444,26.0,4.5,389.75,180.25,209.5,6.450000000000001,4.325,21.0,2.0,1.5,0.5,0.0,5.5,3.5,3.0,39.0,0.0,Texas Tech,31,577.21,2,3.5,TCU,1,0,1,402,69,333,10.1,3.8,16,2,1,1,0,4,3,7,106,0,1,4.0,9.0,0.4444444444444444,31.5,-6.25,470.25,163.75,306.5,7.9,3.9999999999999996,25.25,1.25,0.5,0.75,0.0,8.0,3.0,1.75,74.5,0.0,28.5,4.4375,366.5,155.0,211.5,4.300000000000001,7.374999999999999,18.5,1.75,1.5,0.25,0.0,3.5,10.0,3.75,38.0,0.0,Texas Tech,TCU,30.25,9.500000000000002,540.25,129.5,410.75,4.625,10.125000000000004,23.75,2.25,1.75,0.5,0.0,3.5,9.0,1.5,66.75,0.0
401112109,8,TCU,17,691.63,-7,4.0,Kansas State,0,0,0,366,228,138,4.5,5.7,22,0,0,0,0,6,4,10,17,0,1,3.0,5.0,0.6,36.75,9.5,449.75,252.25,197.5,6.750000000000001,5.025,23.0,1.5,0.25,1.25,0.25,7.5,2.25,3.25,45.5,0.0,Kansas State,24,543.49,-7,4.0,TCU,1,1,1,266,94,172,7.5,2.8,14,0,0,0,0,10,4,2,79,0,1,3.0,4.0,0.75,36.25,23.25,401.75,241.5,160.25,7.85,5.0,20.75,1.25,0.0,1.25,0.75,4.5,3.0,1.75,78.5,0.25,29.25,8.1875,301.25,101.25,200.0,3.1750000000000003,6.975,13.25,0.75,0.75,0.0,0.25,3.25,9.25,2.25,62.5,0.0,Kansas State,TCU,16.0,17.583333333333332,323.5,196.25,127.25,5.675,5.5,14.5,2.0,1.25,0.75,0.0,1.5,5.5,2.0,45.5,0.0
401112120,13,TCU,24,691.63,-4,-18.0,Oklahoma,0,0,1,204,139,65,3.1,5.8,12,1,1,0,1,6,1,1,37,0,1,5.0,10.0,0.5,30.0,2.25,435.5,179.75,255.75,7.250000000000002,3.9750000000000005,22.5,2.0,1.5,0.5,0.0,4.5,1.5,2.25,57.5,0.0,Oklahoma,28,869.53,-4,-18.0,TCU,1,1,0,511,366,145,6.9,5.7,30,3,1,2,0,5,2,2,74,0,1,9.0,10.0,0.9,42.25,10.75,519.75,187.75,332.0,12.324999999999998,4.749999999999999,25.25,1.75,0.75,1.0,0.5,8.5,4.75,1.0,71.25,0.0,30.25,-2.9375,400.5,148.75,251.75,4.550000000000001,8.024999999999999,19.0,2.25,1.75,0.5,0.0,3.25,8.5,5.0,44.75,0.0,Oklahoma,TCU,33.5,0.5,363.0,143.0,220.0,4.1,7.25,20.75,0.5,0.25,0.25,0.0,2.75,6.75,2.25,68.0,0.0
401112130,3,TCU,34,691.63,21,3.0,Purdue,0,1,1,421,346,75,3.1,6.0,23,1,1,0,0,6,6,0,0,0,1,1.0,1.0,1.0,39.0,32.0,484.0,200.0,284.0,6.3,5.6,25.0,2.0,0.0,2.0,0.0,10.0,0.0,4.0,23.0,0.0,Purdue,13,607.4,21,3.0,TCU,1,0,0,204,23,181,6.2,0.9,8,2,2,0,0,10,6,0,55,0,1,1.0,2.0,0.5,36.5,10.5,529.5,63.5,466.0,8.95,2.5,25.5,3.0,1.5,1.5,0.0,8.5,2.0,4.0,43.5,0.0,7.0,,215.0,101.0,114.0,3.0,4.1,9.0,2.0,2.0,0.0,0.0,4.0,10.0,0.0,57.0,0.0,Purdue,TCU,29.0,-24.0,447.5,90.0,357.5,3.5,7.25,21.0,0.5,0.5,0.0,0.0,0.5,6.5,0.5,22.0,0.0
401112127,10,TCU,27,691.63,-7,-1.5,Oklahoma State,0,0,0,450,163,287,6.7,4.2,22,4,3,1,0,6,3,0,41,0,1,4.0,7.0,0.5714285714285714,32.25,19.75,438.75,204.25,234.5,8.325,4.550000000000001,22.5,1.0,0.25,0.75,0.25,7.0,5.0,2.75,48.25,0.0,Oklahoma State,34,644.42,-7,-1.5,TCU,1,1,1,459,301,158,10.5,7.3,17,1,1,0,0,7,5,8,57,0,1,5.0,8.0,0.625,30.5,-0.5,476.5,256.5,220.0,7.375,5.725,22.0,2.75,1.75,1.0,0.25,9.75,3.0,2.0,46.0,0.0,28.5,7.0,327.0,121.0,206.0,4.05,6.85,16.0,1.0,1.0,0.0,0.25,2.5,9.25,1.5,62.25,0.0,Oklahoma State,TCU,32.5,16.791666666666668,458.5,149.5,309.0,4.5,9.799999999999999,21.25,1.25,0.75,0.5,0.5,5.5,13.0,2.75,46.75,0.0
401112093,12,Texas,21,877.91,-2,-7.0,Iowa State,0,0,1,327,54,273,6.8,2.1,16,0,0,0,0,6,1,6,19,0,1,6.0,9.0,0.6666666666666666,32.75,2.0,468.0,169.75,298.25,7.550000000000001,4.699999999999999,25.75,1.75,1.5,0.25,0.0,9.0,4.25,1.5,28.0,0.0,Iowa State,23,597.15,-2,-7.0,Texas,1,1,0,466,112,354,7.2,3.7,26,1,1,0,0,6,2,2,0,0,1,5.0,9.0,0.5555555555555556,35.0,-10.0,469.25,151.5,317.75,8.649999999999999,4.85,25.75,1.25,1.25,0.0,0.0,9.75,0.75,3.25,35.5,0.0,35.75,5.250000000000002,454.75,187.0,267.75,4.975,8.624999999999998,21.75,1.25,0.5,0.75,0.25,4.0,12.0,2.5,57.25,0.25,Iowa State,Texas,28.5,7.625,374.0,146.5,227.5,4.2,7.875000000000002,18.75,1.5,0.75,0.75,0.5,1.25,8.75,3.75,100.5,0.0
401112137,6,Texas,42,877.91,11,10.5,West Virginia,0,1,1,427,216,211,6.4,4.4,26,1,1,0,0,6,0,0,36,0,1,3.0,4.0,0.75,41.75,-1.25,497.75,165.5,332.25,8.85,4.55,27.0,1.0,0.25,0.75,0.5,8.25,2.25,2.5,56.75,0.25,West Virginia,31,639.11,11,10.5,Texas,1,0,0,463,96,367,8.0,4.2,24,4,4,0,0,5,3,0,61,0,1,3.0,4.0,0.75,25.0,12.5,326.0,107.25,218.75,5.925,3.125,19.0,1.0,1.0,0.0,0.0,9.5,1.0,4.25,45.25,0.0,25.5,15.944444444444445,436.5,122.0,314.5,3.275,8.575,23.0,1.5,1.25,0.25,0.0,2.0,7.25,2.25,24.0,0.0,West Virginia,Texas,25.5,11.055555555555555,374.0,172.5,201.5,4.2,7.1,22.0,1.25,0.5,0.75,0.25,2.25,16.0,2.5,35.5,0.0
401112083,13,Texas,10,877.91,-14,-4.0,Baylor,0,0,0,391,191,200,5.4,6.2,21,1,1,0,0,2,1,0,0,0,1,6.0,10.0,0.6,31.25,4.25,472.25,158.25,314.0,7.875,4.5249999999999995,23.5,1.75,1.5,0.25,0.0,9.5,4.75,1.75,13.0,0.0,Baylor,24,668.9,-14,-4.0,Texas,1,1,1,391,163,228,8.4,4.4,22,1,0,1,0,6,5,3,0,0,1,8.0,9.0,0.8888888888888888,30.5,-6.0,397.5,153.0,244.5,10.150000000000002,4.275,21.0,2.0,0.5,1.5,0.5,6.5,3.25,3.0,25.0,0.0,33.0,0.5000000000000018,443.5,146.0,297.5,4.074999999999999,8.325,23.0,1.0,0.5,0.5,0.25,2.25,6.0,2.5,53.0,0.25,Baylor,Texas,24.5,6.0,380.25,172.75,207.5,3.475000000000001,5.475,22.75,2.5,1.25,1.25,0.25,4.5,11.0,1.0,79.5,0.25
401112132,9,Texas,27,877.91,-10,-1.0,TCU,0,0,0,447,126,321,6.7,4.1,21,4,4,0,0,14,2,1,20,0,1,5.0,7.0,0.7142857142857143,38.75,-2.5,468.25,193.0,275.25,7.699999999999999,4.55,27.5,1.5,0.75,0.75,0.0,8.5,3.5,0.75,43.25,0.0,TCU,37,691.63,-10,-1.0,Texas,1,1,1,435,162,273,10.1,4.0,22,2,1,1,0,2,2,4,68,0,1,3.0,6.0,0.5,32.5,16.5,436.0,222.75,213.25,7.1000000000000005,4.95,22.75,1.25,0.0,1.25,0.25,7.5,4.75,2.75,49.75,0.0,35.75,4.895833333333336,509.25,214.25,295.0,5.5249999999999995,7.7749999999999995,24.5,2.0,1.75,0.25,0.0,3.75,12.5,2.5,40.0,0.0,TCU,Texas,32.0,11.375,316.75,119.0,197.75,3.65,7.3,14.75,0.25,0.25,0.0,0.25,2.75,9.25,2.75,68.5,0.0
401112136,3,Texas,48,877.91,35,32.5,Rice,0,1,1,509,171,338,9.9,4.8,28,0,0,0,2,5,3,6,129,1,1,1.0,2.0,0.5,41.5,12.0,492.0,137.0,355.0,7.75,4.199999999999999,27.0,0.5,0.0,0.5,0.0,8.0,0.5,2.5,26.5,0.0,Rice,13,397.04,35,32.5,Texas,1,0,0,266,87,179,7.8,2.8,13,0,0,0,0,16,1,2,22,0,1,0.0,2.0,0.0,14.0,-6.5,282.0,124.0,158.0,5.85,3.9,15.0,0.5,0.0,0.5,0.0,5.0,1.0,0.0,38.5,0.0,29.5,52.0,493.0,87.5,405.5,3.15,9.2,26.5,2.0,1.5,0.5,0.0,3.5,5.0,1.5,19.0,0.0,Rice,Texas,27.5,3.0,398.5,216.0,182.5,4.9,9.1,18.0,0.5,0.0,0.5,0.0,2.0,5.5,1.0,7.0,0.0
401112094,13,Kansas,31,528.62,-10,-26.5,Iowa State,0,0,1,493,165,328,7.5,5.2,22,0,0,0,0,3,0,2,149,0,1,3.0,10.0,0.3,27.0,-1.25,406.75,117.75,289.0,7.55,3.525,19.75,1.5,1.5,0.0,0.0,6.25,2.75,1.0,61.75,0.0,Iowa State,41,597.15,-10,-26.5,Kansas,1,1,0,489,117,372,8.9,3.3,24,1,1,0,0,7,2,6,82,0,1,6.0,10.0,0.6,31.25,-3.5,492.75,143.75,349.0,8.549999999999999,4.949999999999999,25.75,1.25,1.25,0.0,0.0,9.0,1.25,2.25,35.5,0.0,38.25,0.4375,518.25,259.0,259.25,5.45,8.625000000000002,27.0,1.0,0.25,0.75,0.0,2.0,7.0,3.5,32.0,0.0,Iowa State,Kansas,30.25,6.125,408.25,149.75,258.5,4.3500000000000005,8.075000000000001,19.75,0.75,0.5,0.25,0.25,0.75,6.75,5.25,77.75,0.0
401112098,3,Kansas,48,528.62,24,-20.5,Boston College,0,1,1,567,329,238,8.8,7.3,23,1,1,0,0,4,2,1,96,0,1,1.0,2.0,0.5,15.5,1.0,312.0,138.0,174.0,6.95,3.85,18.5,2.5,1.0,1.5,0.5,12.0,1.5,3.0,30.5,0.0,Boston College,24,564.95,24,-20.5,Kansas,1,0,0,447,228,219,5.3,4.9,26,0,0,0,0,6,0,0,203,0,1,2.0,2.0,1.0,40.0,19.5,475.0,251.5,223.5,10.5,5.1,21.0,0.5,0.5,0.0,0.0,17.0,2.0,2.5,41.5,0.0,14.5,-7.0,328.0,159.0,169.0,3.7,7.45,20.0,1.0,1.0,0.0,0.0,2.0,7.5,2.0,11.5,0.0,Boston College,Kansas,20.5,,403.0,156.5,246.5,3.6,6.5,24.5,3.5,2.5,1.0,0.0,1.75,10.0,1.5,44.0,0.0
401112102,8,Kansas,48,528.62,-2,-21.0,Texas,0,0,1,569,259,310,6.6,6.6,27,0,0,0,0,12,3,4,46,0,1,2.0,6.0,0.3333333333333333,26.5,-4.25,375.75,169.0,206.75,7.625,5.075,17.25,0.75,0.5,0.25,0.0,8.25,2.25,2.25,85.5,0.0,Texas,50,877.91,-2,-21.0,Kansas,1,1,0,638,239,399,8.9,6.0,33,2,1,1,0,12,1,8,13,0,1,4.0,6.0,0.6666666666666666,38.25,-11.75,436.0,176.0,260.0,7.949999999999999,4.25,26.25,1.0,0.5,0.5,0.5,6.75,3.0,1.25,72.25,0.25,37.25,15.0625,502.75,251.75,251.0,5.325,7.925000000000001,27.25,0.25,0.25,0.0,0.25,2.75,9.25,1.25,68.75,0.0,Texas,Kansas,27.0,4.333333333333336,433.5,171.25,262.25,4.575,8.075,21.0,2.0,1.75,0.25,0.0,3.25,13.5,2.0,34.0,0.0
401112100,5,Kansas,14,528.62,-37,-15.0,TCU,0,0,0,159,75,84,2.9,4.2,8,0,0,0,0,5,2,1,101,0,1,2.0,4.0,0.5,25.75,-6.75,402.0,186.75,215.25,8.325000000000001,4.925,20.0,2.0,1.0,1.0,0.25,11.0,2.0,2.75,48.5,0.0,TCU,51,691.63,-37,-15.0,Kansas,1,1,1,625,319,306,11.3,5.2,29,0,0,0,1,14,4,4,0,0,1,2.0,3.0,0.6666666666666666,37.0,2.6666666666666665,443.0,260.6666666666667,182.33333333333334,4.866666666666667,5.733333333333333,23.666666666666668,2.0,0.3333333333333333,1.6666666666666667,0.0,6.666666666666667,1.0,4.0,32.333333333333336,0.0,20.5,10.277777777777777,374.25,184.5,189.75,4.075,6.425,22.75,0.5,0.5,0.0,0.0,2.0,7.75,1.0,66.0,0.0,TCU,Kansas,20.333333333333332,12.75,275.0,80.66666666666667,194.33333333333334,2.1333333333333333,6.266666666666667,11.0,1.6666666666666667,1.6666666666666667,0.0,0.0,4.333333333333333,11.333333333333334,2.0,52.333333333333336,0.0
401112105,12,Kansas,13,528.62,-18,-17.5,Oklahoma State,0,0,0,290,39,251,5.5,1.6,18,3,3,0,0,8,0,3,36,0,1,3.0,9.0,0.3333333333333333,28.75,-12.0,424.25,140.5,283.75,8.225,4.1499999999999995,19.75,0.75,0.75,0.0,0.0,6.25,2.75,1.5,79.75,0.0,Oklahoma State,31,644.42,-18,-17.5,Kansas,1,1,1,481,243,238,9.5,5.4,24,0,0,0,0,5,2,5,36,0,1,6.0,9.0,0.6666666666666666,32.5,-2.0,459.75,238.5,221.25,8.475,5.425,21.0,2.5,1.5,1.0,0.25,10.5,3.75,3.0,60.25,0.0,41.75,5.875,534.25,265.25,269.0,5.8999999999999995,8.650000000000002,28.25,1.25,0.5,0.75,0.0,2.25,7.5,2.5,31.5,0.0,Oklahoma State,Kansas,36.0,15.0625,510.0,158.75,351.25,4.575,10.2,24.75,2.0,1.5,0.5,0.5,5.25,13.5,2.25,38.0,0.0
401119259,1,Rhode Island,20,15.55,-21,-25.0,Ohio,0,0,1,375,84,291,6.9,3.7,21,1,1,0,0,1,1,4,65,0,1,,,,,,,,,,,,,,,,,,,,,Ohio,41,337.17,-21,-25.0,Rhode Island,1,1,0,466,278,188,8.2,7.3,23,2,1,1,0,6,4,12,38,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ohio,Rhode Island,,,,,,,,,,,,,,,,,
401112482,7,Rhode Island,17,15.55,-17,-28.0,Virginia Tech,0,0,1,310,24,286,6.0,1.6,18,0,0,0,0,5,4,2,11,0,1,0.0,1.0,0.0,20.0,21.0,375.0,84.0,291.0,6.9,3.7,21.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,65.0,0.0,Virginia Tech,34,696.39,-17,-28.0,Rhode Island,1,1,0,485,224,261,9.3,5.6,25,0,0,0,0,4,3,8,30,0,1,3.0,5.0,0.6,26.75,-5.25,337.25,162.5,174.75,7.699999999999998,3.875,17.5,1.5,0.5,1.0,0.0,10.5,5.5,5.75,61.75,0.0,41.0,,466.0,278.0,188.0,7.3,8.2,23.0,2.0,1.0,1.0,0.0,4.0,6.0,12.0,38.0,0.0,Virginia Tech,Rhode Island,28.5,10.9375,385.0,173.25,211.75,4.6000000000000005,5.8999999999999995,20.5,1.75,1.25,0.5,0.0,3.0,7.5,3.0,17.5,0.0
401119268,4,Louisiana,45,406.49,20,-3.0,Ohio,0,1,1,489,285,204,6.8,6.2,25,1,0,1,0,6,4,6,30,0,1,2.0,3.0,0.6666666666666666,46.666666666666664,27.333333333333332,590.3333333333334,336.6666666666667,253.66666666666666,8.233333333333334,7.866666666666667,29.0,2.0,0.6666666666666666,1.3333333333333333,0.0,4.333333333333333,3.6666666666666665,3.3333333333333335,86.33333333333333,0.0,Ohio,25,337.17,20,-3.0,Louisiana,1,0,0,380,103,277,7.3,3.7,23,5,3,2,0,8,3,4,64,0,1,1.0,3.0,0.3333333333333333,27.333333333333332,11.0,372.0,178.66666666666666,193.33333333333334,7.7,5.233333333333333,17.333333333333332,1.0,0.3333333333333333,0.6666666666666666,0.0,4.666666666666667,14.666666666666666,1.6666666666666667,58.0,0.0,19.333333333333332,-24.0,364.6666666666667,158.33333333333334,206.33333333333334,4.766666666666667,5.833333333333333,21.333333333333332,1.0,0.3333333333333333,0.6666666666666666,0.0,2.0,5.0,1.3333333333333333,40.0,0.0,Ohio,Louisiana,24.333333333333332,-4.5,455.6666666666667,183.0,272.6666666666667,4.866666666666666,7.666666666666667,22.333333333333332,0.3333333333333333,0.3333333333333333,0.0,0.0,2.3333333333333335,4.333333333333333,7.0,36.0,0.0
